"","regCodeExt","tumorType","metaCondition","condition","conditionCode","context","contextCode","regName","continuous","noCycles_Original","regString","shortString"
"2954","48.33.883.1","Solid Tumor","Genitourinary Oncology","Prostate cancer",48,"Chemotherapy for metastatic castrate-resistant disease",33,"Mitoxantrone & Prednisone",TRUE,"Cont.","21.Mitoxantrone;21.Mitoxantrone;","21.Mitoxantrone;21.Mitoxantrone;"
"2955","48.4.839.1","Solid Tumor","Genitourinary Oncology","Prostate cancer",48,"Adjuvant therapy",4,"Bicalutamide & Goserelin",TRUE,"Cont.","1.Bicalutamide;0.Goserelin;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;0.Goserelin;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;","1.Bicalutamide;0.Goserelin;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;"
"2956","48.4.840.1","Solid Tumor","Genitourinary Oncology","Prostate cancer",48,"Adjuvant therapy",4,"Triptorelin & RT",TRUE,"Cont.","84.Triptorelin;84.Triptorelin;","84.Triptorelin;84.Triptorelin;"
"2957","48.4.841.1","Solid Tumor","Genitourinary Oncology","Prostate cancer",48,"Adjuvant therapy",4,"Salvage ADT & radiotherapy",TRUE,"Cont.","1.Bicalutamide;0.Leuprolide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;0.Leuprolide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;","1.Bicalutamide;0.Leuprolide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;"
"2958","48.4.841.2","Solid Tumor","Genitourinary Oncology","Prostate cancer",48,"Adjuvant therapy",4,"Salvage ADT & radiotherapy",TRUE,"Cont.","1.Bicalutamide;0.Goserelin;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;0.Goserelin;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;","1.Bicalutamide;0.Goserelin;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;"
"2959","48.4.841.3","Solid Tumor","Genitourinary Oncology","Prostate cancer",48,"Adjuvant therapy",4,"Salvage ADT & radiotherapy",TRUE,"Cont.","1.Bicalutamide;0.Buserelin;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;0.Buserelin;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;","1.Bicalutamide;0.Buserelin;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;"
"2960","48.4.841.4","Solid Tumor","Genitourinary Oncology","Prostate cancer",48,"Adjuvant therapy",4,"Salvage ADT & radiotherapy",TRUE,"Cont.","1.Bicalutamide;0.Triptorelin;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;0.Triptorelin;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;","1.Bicalutamide;0.Triptorelin;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;"
"2961","48.4.841.5","Solid Tumor","Genitourinary Oncology","Prostate cancer",48,"Adjuvant therapy",4,"Salvage ADT & radiotherapy",TRUE,"Cont.","1.Flutamide;0.Leuprolide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;0.Leuprolide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;","1.Flutamide;0.Leuprolide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;"
"2962","48.4.841.6","Solid Tumor","Genitourinary Oncology","Prostate cancer",48,"Adjuvant therapy",4,"Salvage ADT & radiotherapy",TRUE,"Cont.","1.Flutamide;0.Goserelin;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;0.Goserelin;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;","1.Flutamide;0.Goserelin;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;"
"2963","48.4.841.7","Solid Tumor","Genitourinary Oncology","Prostate cancer",48,"Adjuvant therapy",4,"Salvage ADT & radiotherapy",TRUE,"Cont.","1.Buserelin;0.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Buserelin;0.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;","1.Buserelin;0.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;"
"2964","48.4.841.8","Solid Tumor","Genitourinary Oncology","Prostate cancer",48,"Adjuvant therapy",4,"Salvage ADT & radiotherapy",TRUE,"Cont.","1.Flutamide;0.Triptorelin;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;0.Triptorelin;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;","1.Flutamide;0.Triptorelin;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;"
"2965","48.4.842.1","Solid Tumor","Genitourinary Oncology","Prostate cancer",48,"Adjuvant therapy",4,"Bicalutamide & RT",TRUE,"Cont.","1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;1.Bicalutamide;","1.Bicalutamide;1.Bicalutamide;"
"2966","48.4.843.1","Solid Tumor","Genitourinary Oncology","Prostate cancer",48,"Adjuvant therapy",4,"Goserelin & RT",FALSE,"1","0.Goserelin;","0.Goserelin;0.Goserelin;"
"2967","48.55.836.1","Solid Tumor","Genitourinary Oncology","Prostate cancer",48,"Definitive therapy, including active surveillance",55,"Flutamide, Goserelin, RT",TRUE,"Cont.","1.Flutamide;0.Goserelin;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;0.Goserelin;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;","1.Flutamide;0.Goserelin;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;"
"2968","48.55.837.1","Solid Tumor","Genitourinary Oncology","Prostate cancer",48,"Definitive therapy, including active surveillance",55,"Flutamide, Leuprolide, RT",FALSE,"4","1.Flutamide;0.Leuprolide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;0.Leuprolide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;","1.Flutamide;0.Leuprolide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;"
"2969","48.55.837.2","Solid Tumor","Genitourinary Oncology","Prostate cancer",48,"Definitive therapy, including active surveillance",55,"Flutamide, Leuprolide, RT",FALSE,"1","0.Flutamide;0.Leuprolide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;","0.Flutamide;0.Leuprolide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;"
"2970","48.55.837.3","Solid Tumor","Genitourinary Oncology","Prostate cancer",48,"Definitive therapy, including active surveillance",55,"Flutamide, Leuprolide, RT",TRUE,"Cont.","1.Flutamide;0.Leuprolide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;0.Leuprolide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;","1.Flutamide;0.Leuprolide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;1.Flutamide;"
"2971","48.55.838.1","Solid Tumor","Genitourinary Oncology","Prostate cancer",48,"Definitive therapy, including active surveillance",55,"Goserelin & RT",TRUE,"Cont.","28.Goserelin;28.Goserelin;","28.Goserelin;28.Goserelin;"
"2972","48.82.847.1","Solid Tumor","Genitourinary Oncology","Prostate cancer",48,"Hormonal therapy for metastatic or locally advanced disease",82,"Abarelix monotherapy",TRUE,"Cont.","28.Abarelix;28.Abarelix;","28.Abarelix;28.Abarelix;"
