tumorType,metaCondition,condition,conditionCode,context,contextCode,regName,variant,regCode,component,day,cycleTaken,cycleLength,noCycles,branchInfo,regCode,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,Dara-Rd,01,2193,Lenalidomide,1:21,1:12,28,,,149.2193.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,IRd,01,2194,Ixazomib,"1,8,15",,28,Cont.,,149.2194.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,IRd,01,2194,Lenalidomide,1:21,,28,Cont.,,149.2194.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,KCD,01,2195,Carfilzomib,"1,2,8,9,15,16",,28,9,,149.2195.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,KCD,01,2195,Cyclophosphamide,"1,8,15",,28,9,,149.2195.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,KCD,02,2195,Carfilzomib,"1,8,15",,28,9,,149.2195.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,KCD,02,2195,Cyclophosphamide,"1,8,15",,28,9,,149.2195.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,KMP,01,2196,Carfilzomib,"1,2,8,9,22,23,29,30",,42,9,,149.2196.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,KMP,01,2196,Melphalan,"1,2,3,4",,42,9,,149.2196.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,KRd,01,2197,Carfilzomib,"1,2,8,9,15,16",,28,8,,149.2197.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,KRd,01,2197,Lenalidomide,1:21,,28,8,,149.2197.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,KTD,01,2198,Carfilzomib,"1,2,8,9,15,16",,28,4,,149.2198.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,KTD,01,2198,Thalidomide,1:28,,28,4,,149.2198.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,MPR,01,2199,Melphalan,"1,2,3,4",,28,9,,149.2199.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,MPR,01,2199,Lenalidomide,1:21,,28,9,,149.2199.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,MPT,01,2200,Melphalan,"1,2,3,4",,28,Cont.,,149.2200.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,MPT,01,2200,Thalidomide,1:28,,28,Cont.,,149.2200.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,MPT,02,2200,Melphalan,"1,2,3,4",,42,Cont.,,149.2200.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,MPT,02,2200,Thalidomide,1:42,,42,Cont.,,149.2200.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,MPT,03,2200,Melphalan,"1,2,3,4,5",,42,Cont.,,149.2200.03,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,MPT,03,2200,Thalidomide,1:42,,42,Cont.,,149.2200.03,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,MPT,04,2200,Melphalan,1:7,,28,Cont.,,149.2200.04,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,MPT,04,2200,Thalidomide,1:28,,28,Cont.,,149.2200.04,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,PAD,01,2201,Bortezomib,"1,4,8,11",,21,Cont.,,149.2201.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,PAD,01,2201,Doxorubicin,"1,4",,21,Cont.,,149.2201.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,PAD,02,2201,Bortezomib,"1,4,8,11",,21,Cont.,,149.2201.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,PAD,02,2201,Doxorubicin,"1,2,3,4",,21,Cont.,,149.2201.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,PAD,03,2201,Bortezomib,"1,4,8,11",,28,Cont.,,149.2201.03,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,PAD,03,2201,Doxorubicin,"1,2,3,4",,28,Cont.,,149.2201.03,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,PAD (Pegylated liposomal doxorubicin substituted),01,2202,Pegylated liposomal doxorubicin,"1,4,8,11",,28,Cont.,,149.2202.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,PAD (Pegylated liposomal doxorubicin substituted),01,2202,Bortezomib,"1,4,8,11",,28,Cont.,,149.2202.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,PAD (Pegylated liposomal doxorubicin substituted),02,2202,Pegylated liposomal doxorubicin,4,,21,Cont.,,149.2202.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,PAD (Pegylated liposomal doxorubicin substituted),02,2202,Bortezomib,"1,4,8,11",,21,Cont.,,149.2202.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,RVD,01,2203,Lenalidomide,1:14,,21,Cont.,,149.2203.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,RVD,01,2203,Bortezomib,"1,4,8,11",,21,Cont.,,149.2203.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,RVD,02,2203,Lenalidomide,1:21,,28,Cont.,,149.2203.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,RVD,02,2203,Bortezomib,"1,4,8,11",,28,Cont.,,149.2203.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,RVD,03,2203,Lenalidomide,1:14,,21,Cont.,,149.2203.03,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,RVD,03,2203,Bortezomib,"1,8",,21,Cont.,,149.2203.03,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,TAD (Thalidomide),01,2204,Thalidomide,1:28,,28,Cont.,,149.2204.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,TAD (Thalidomide),01,2204,Doxorubicin,"1,2,3,4",,28,Cont.,,149.2204.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,VDC,01,2205,Bortezomib,"1,4,8,11",,21,Cont.,,149.2205.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,VDC,01,2205,Cyclophosphamide,"1,8,15",,21,Cont.,,149.2205.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,VDC,02,2205,Bortezomib,"1,4,8,11",,21,Cont.,,149.2205.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,VDC,02,2205,Cyclophosphamide,1,,21,Cont.,,149.2205.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,VDC,03,2205,Bortezomib,"1,4,8,11",,28,Cont.,,149.2205.03,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,VDC,03,2205,Cyclophosphamide,"1,8,15,22",,28,Cont.,,149.2205.03,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,VMP,01,2206,Bortezomib,"1,4,8,11,22,25,29,32",,42,Cont.,,149.2206.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,VMP,01,2206,Melphalan,"1,2,3,4",,42,Cont.,,149.2206.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,VMP,02,2206,Bortezomib,"1,4,8,11",,28,Cont.,,149.2206.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,VMP,02,2206,Melphalan,1:7,,28,Cont.,,149.2206.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,VMP,03,2206,Bortezomib,"1,8,15,22",,35,Cont.,,149.2206.03,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,VMP,03,2206,Melphalan,"1,2,3,4",,35,Cont.,,149.2206.03,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,VMP,04,2206,Bortezomib,"1,4,8,11",1:8,21,,,149.2206.04,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,VMP,04,2206,Melphalan,"1,2,3,4","1,3,5,7",21,,,149.2206.04,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,VMP,05,2206,Bortezomib,"1,8,22,29",,42,Cont.,,149.2206.05,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,VMP,05,2206,Melphalan,"1,2,3,4",,42,Cont.,,149.2206.05,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,VTD,01,2207,Bortezomib,"1,4,8,11",,21,Cont.,,149.2207.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,VTD,01,2207,Thalidomide,1:21,,21,Cont.,,149.2207.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,VTD,02,2207,Bortezomib,"1,4,8,11",,28,Cont.,,149.2207.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,VTD,02,2207,Thalidomide,1:28,,28,Cont.,,149.2207.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,VTP,01,2208,Bortezomib,"1,4,8,11,22,25,29,32",1,42,,,149.2208.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,VTP,01,2208,Thalidomide,1:42,1,42,,,149.2208.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,VTP,01,2208,Bortezomib,"1,8,15,22",2:6,35,,,149.2208.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, triplets",000,VTP,01,2208,Thalidomide,1:35,2:6,35,,,149.2208.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,CYKLONE,01,2209,Cyclophosphamide,"1,8,15",,28,Cont.,,149.2209.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,CYKLONE,01,2209,Carfilzomib,"1,2,8,9,15,16",,28,Cont.,,149.2209.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,CYKLONE,01,2209,Thalidomide,1:28,,28,Cont.,,149.2209.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,Dara-KRd,01,2210,Daratumumab,"1,8,15,22","1,2",28,,,149.2210.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,Dara-KRd,01,2210,Daratumumab,"1,15","3,4,5,6",28,,,149.2210.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,Dara-KRd,01,2210,Daratumumab,1,"7,8",28,,,149.2210.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,Dara-KRd,01,2210,Carfilzomib,"1,8,15",1:8,28,,,149.2210.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,Dara-KRd,01,2210,Lenalidomide,1:21,1:8,28,,,149.2210.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,Dara-RVd,01,2211,Daratumumab,"1,8,15",,21,Cont.,,149.2211.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,Dara-RVd,01,2211,Lenalidomide,1:14,,21,Cont.,,149.2211.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,Dara-RVd,01,2211,Bortezomib,"1,4,8,11",,21,Cont.,,149.2211.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,Dara-VMP,01,2212,Daratumumuab,"1,8,15,22,29,36",1,42,,,149.2212.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,Dara-VMP,01,2212,Daratumumuab,"1,22",2:9,42,,,149.2212.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,Dara-VMP,01,2212,Bortezomib,"1,4,8,11,22,25,29,32",1,42,,,149.2212.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,Dara-VMP,01,2212,Bortezomib,"1,8,22,29",2:9,42,,,149.2212.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,Dara-VMP,01,2212,Melphalan,"1,2,3,4",1:9,42,,,149.2212.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,Dara-VMP (SC daratumumab),01,2213,Daratumumab and hyaluronidase,"1,8,15,22,29,36",1,42,,,149.2213.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,Dara-VMP (SC daratumumab),01,2213,Daratumumab and hyaluronidase,"1,22",2:9,42,,,149.2213.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,Dara-VMP (SC daratumumab),01,2213,Bortezomib,"1,4,8,11,22,25,29,32",1,42,,,149.2213.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,Dara-VMP (SC daratumumab),01,2213,Bortezomib,"1,8,22,29",2:9,42,,,149.2213.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,Dara-VMP (SC daratumumab),01,2213,Melphalan,"1,2,3,4",1:9,42,,,149.2213.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,SC daratumumab monotherapy,01,2214,Daratumumab and hyaluronidase,1,,28,Cont.,,149.2214.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,Dara-VTD,01,2215,Daratumumab,"1,8,15,22","1,2",28,,,149.2215.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,Dara-VTD,01,2215,Daratumumab,"1,15","3,4",28,,,149.2215.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,Dara-VTD,01,2215,Bortezomib,"1,4,8,11","1,2,3,4",28,,,149.2215.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,Dara-VTD,01,2215,Thalidomide,1:28,"1,2,3,4",28,,,149.2215.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,Isa-RVd,01,2216,Isatuximab,"1,8,15,22,29",1,42,,,149.2216.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,Isa-RVd,01,2216,Isatuximab,"1,15,29","2,3",42,,,149.2216.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,Isa-RVd,01,2216,Lenalidomide,"1:14,22:35","1,2,3",42,,,149.2216.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,Isa-RVd,01,2216,Bortezomib,"1,4,8,11,22,25,29,32","1,2,3",42,,,149.2216.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,KRdc,01,2217,Cyclophosphamide,"1,8",,28,Cont.,,149.2217.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,KRdc,01,2217,Carfilzomib,"1,2,8,9,15,16",,28,Cont.,,149.2217.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,KRdc,01,2217,Lenalidomide,1:21,,28,Cont.,,149.2217.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,RVDC,01,2218,Lenalidomide,1:14,,21,Cont.,,149.2218.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,RVDC,01,2218,Bortezomib,"1,4,8,11",,21,Cont.,,149.2218.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,RVDC,01,2218,Cyclophosphamide,"1,8",,21,Cont.,,149.2218.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,VMPT,01,2219,Bortezomib,"1,4,8,11,22,25,29,32","1,2,3,4",42,,,149.2219.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,VMPT,01,2219,Bortezomib,"1,8,22,29","5,6,7,8,9",42,,,149.2219.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,VMPT,01,2219,Thalidomide,1:42,1:9,42,,,149.2219.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,VMPT,01,2219,Melphalan,"1,2,3,4",1:9,42,,,149.2219.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,VMPT,02,2219,Bortezomib,"1,8,15,22",,42,Cont.,,149.2219.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,VMPT,02,2219,Thalidomide,1:42,,42,Cont.,,149.2219.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, quadruplets",000,VMPT,02,2219,Melphalan,"1,2,3,4",,42,Cont.,,149.2219.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,CVAD,01,2220,Cyclophosphamide,"1,8,15",,21,Cont.,,149.2220.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,CVAD,01,2220,Vincristine,1,,21,Cont.,,149.2220.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,CVAD,01,2220,Doxorubicin,1,,21,Cont.,,149.2220.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,CVAD,02,2220,Cyclophosphamide,"1,8,15",,21,Cont.,Cont. Infusion,149.2220.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,CVAD,02,2220,Vincristine,"1,2,3,4,5",,21,Cont.,Cont. Infusion,149.2220.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,CVAD,02,2220,Doxorubicin,"1,2,3,4,5",,21,Cont.,Cont. Infusion,149.2220.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,TVAD (Pegylated liposomal doxorubicin substituted),01,2221,Thalidomide,1:28,,28,Cont.,,149.2221.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,TVAD (Pegylated liposomal doxorubicin substituted),01,2221,Vincristine,1,,28,Cont.,,149.2221.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,TVAD (Pegylated liposomal doxorubicin substituted),01,2221,Pegylated liposomal doxorubicin,1,,28,Cont.,,149.2221.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,VAD (Pegylated liposomal doxorubicin substituted),01,2222,Pegylated liposomal doxorubicin,1,,28,Cont.,,149.2222.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,VAD (Pegylated liposomal doxorubicin substituted),01,2222,Vincristine,1,,28,Cont.,,149.2222.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,VAD-P,01,2223,Vincristine,1,,21,Cont.,,149.2223.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,VAD-P,01,2223,Doxorubicin,1,,21,Cont.,,149.2223.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,VAD-P,02,2223,Vincristine,"1,2,3,4,5",,21,Cont.,Cont. Infusion,149.2223.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,VAD-P,02,2223,Doxorubicin,"1,2,3,4,5",,21,Cont.,Cont. Infusion,149.2223.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,VAD-P/Q,01,2224,Vincristine,2,,21,Cont.,,149.2224.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,VAD-P/Q,01,2224,Doxorubicin,2,,21,Cont.,,149.2224.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,VAD-P/Q,01,2224,Quinine,1:6,,21,Cont.,,149.2224.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,VAD-P/Q,02,2224,Vincristine,"2,3,4,5,6",,21,Cont.,Cont. Infusion,149.2224.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,VAD-P/Q,02,2224,Doxorubicin,"2,3,4,5,6",,21,Cont.,Cont. Infusion,149.2224.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,VAD-P/Q,02,2224,Quinine,1:6,,21,Cont.,Cont. Infusion,149.2224.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,"VMP, then Rd",01,2225,Bortezomib,"1,4,8,11,22,25,29,32",1,42,,,149.2225.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,"VMP, then Rd",01,2225,Bortezomib,"1,8,15,22",2:9,28,,,149.2225.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,"VMP, then Rd",01,2225,Melphalan,"1,2,3,4",1,42,,,149.2225.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,"VMP, then Rd",01,2225,Melphalan,"1,2,3,4",2:9,28,,,149.2225.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,"VMP, then Rd",01,2225,Lenalidomide,1:21,10:18,28,,,149.2225.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,VMP/Rd,01,2226,Bortezomib,"1,4,8,11,22,25,29,32",,42,1,,149.2226.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,VMP/Rd,01,2226,Melphalan,"1,2,3,4",,42,1,,149.2226.01,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,VMP/Rd,02,2226,Bortezomib,"1,8,15,22","2,4,6,8,10,12,14,16",28,,,149.2226.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,VMP/Rd,02,2226,Melphalan,"1,2,3,4","2,4,6,8,10,12,14,16",28,,,149.2226.02,,,,,
Malignant Hematology,Plasma cell dyscrasias,"Multiple myeloma, induction",149,"First-line therapy, other",000,VMP/Rd,02,2226,Lenalidomide,1:21,"1,3,5,7,9,11,13,15,17",28,,,149.2226.02,,,,,
