"regCodeExt","metaCondition","condition","conditionCode","context","contextCode","regName","variant","regCode","component","day","cycleTaken","cycleLength","noCycles","branchInfo","Radio.Therapy.","continuous","noCycles_Original","regString","shortString"
"94.54.1436.2","Thoraic Oncology","Non-small cell lung cancer, squamous",94,"Advanced or metastatic disease, first-line",54,"Carboplatin & Paclitaxel (CP) & Ipilimumab",2,1436,"Carboplatin","1","",84,3,"","",TRUE,"Cont.","84.Carboplatin;0.Ipilimumab;0.Paclitaxel;84.Carboplatin;0.Ipilimumab;0.Paclitaxel;","84.carboplatin;0.ipilimumab;0.paclitaxel;"
"94.55.1437.1","Thoraic Oncology","Non-small cell lung cancer, squamous",94,"Advanced or metastatic disease, first-line",55,"Carboplatin & Paclitaxel (CP) & Ipilimumab, Nivolumab",1,1437,"Carboplatin","1","",21,3,"","",TRUE,"Cont.","21.Carboplatin;0.Ipilimumab;0.Nivolumab;0.Paclitaxel;21.Carboplatin;0.Ipilimumab;0.Nivolumab;0.Paclitaxel;","21.carboplatin;0.ipilimumab;0.nivolumab;0.paclitaxel;"
"94.55.1438.1","Thoraic Oncology","Non-small cell lung cancer, squamous",94,"Advanced or metastatic disease, first-line",55,"Carboplatin & Paclitaxel (CP) & Pembrolizumab",1,1438,"Carboplatin","1","",21,3,"","",TRUE,"Cont.","21.Carboplatin;0.Paclitaxel;0.Pembrolizumab;21.Carboplatin;0.Paclitaxel;0.Pembrolizumab;","21.carboplatin;0.paclitaxel;0.pembrolizumab;"
"94.55.1439.1","Thoraic Oncology","Non-small cell lung cancer, squamous",94,"Advanced or metastatic disease, first-line",55,"Carboplatin & Paclitaxel (CP) & Sugemalimab",1,1439,"Carboplatin","1","",21,3,"","",TRUE,"Cont.","21.Carboplatin;0.Paclitaxel;0.Sugemalimab;21.Carboplatin;0.Paclitaxel;0.Sugemalimab;","21.carboplatin;0.paclitaxel;0.sugemalimab;"
"94.55.1440.1","Thoraic Oncology","Non-small cell lung cancer, squamous",94,"Advanced or metastatic disease, first-line",55,"Carboplatin & Paclitaxel (CP) & Tislelizumab",1,1440,"Carboplatin","1","",21,3,"","",TRUE,"Cont.","21.Carboplatin;0.Paclitaxel;0.Tislelizumab;21.Carboplatin;0.Paclitaxel;0.Tislelizumab;","21.carboplatin;0.paclitaxel;0.tislelizumab;"
"94.55.1443.1","Thoraic Oncology","Non-small cell lung cancer, squamous",94,"Advanced or metastatic disease, first-line",55,"Cisplatin & Gemcitabine (GC) & Necitumumab",1,1443,"Cisplatin","1","",21,3,"","",TRUE,"Cont.","14.Cisplatin;0.Gemcitabine;0.Necitumumab;7.Gemcitabine;0.Necitumumab;14.Cisplatin;0.Gemcitabine;0.Necitumumab;7.Gemcitabine;0.Necitumumab;","14.cisplatin;0.gemcitabine;0.necitumumab;7.gemcitabine;0.necitumumab;"
"94.55.1445.1","Thoraic Oncology","Non-small cell lung cancer, squamous",94,"Advanced or metastatic disease, first-line",55,"Docetaxel & Nedaplatin",1,1445,"Docetaxel","1","",21,3,"","",TRUE,"Cont.","21.Docetaxel;0.Nedaplatin;21.Docetaxel;0.Nedaplatin;","21.docetaxel;0.nedaplatin;"
"94.55.1446.1","Thoraic Oncology","Non-small cell lung cancer, squamous",94,"Maintenance after first-line therapy",55,"S-1 monotherapy",1,1446,"Tegafur, gimeracil, oteracil","1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14","",21,3,"","",TRUE,"Cont.","8.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;8.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;1.Tegafur;0.gimeracil;0.oteracil;","8.tegafur;0.gimeracil;0.oteracil;1.tegafur;0.gimeracil;0.oteracil;1.tegafur;0.gimeracil;0.oteracil;1.tegafur;0.gimeracil;0.oteracil;1.tegafur;0.gimeracil;0.oteracil;1.tegafur;0.gimeracil;0.oteracil;1.tegafur;0.gimeracil;0.oteracil;1.tegafur;0.gimeracil;0.oteracil;1.tegafur;0.gimeracil;0.oteracil;1.tegafur;0.gimeracil;0.oteracil;1.tegafur;0.gimeracil;0.oteracil;1.tegafur;0.gimeracil;0.oteracil;1.tegafur;0.gimeracil;0.oteracil;1.tegafur;0.gimeracil;0.oteracil;"
"94.55.1449.1","Thoraic Oncology","Non-small cell lung cancer, squamous",94,"Advanced or metastatic disease, second-line",55,"Sintilimab monotherapy",1,1449,"Sintilimab","1","",21,3,"","",TRUE,"Cont.","21.Sintilimab;21.Sintilimab;","21.sintilimab;21.sintilimab;"
"96.55.1467.1","Thoraic Oncology","Non-small cell lung cancer, BRAF-mutated",96,"Advanced or metastatic disease, first-line",55,"Dabrafenib & Trametinib",1,1467,"Dabrafenib","1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28","",28,3,"","",TRUE,"Cont.","1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;1.Dabrafenib;0.Dabrafenib;0.Trametinib;0.Trametinib;","1.dabrafenib;0.dabrafenib;0.trametinib;0.trametinib;"
"97.55.1474.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, platinum-exposed",55,"Amivantamab monotherapy",1,1474,"Amivantamab","1","",7,3,"","",TRUE,"Cont.","7.Amivantamab;7.Amivantamab;","7.amivantamab;7.amivantamab;"
"97.56.1474.2","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, platinum-exposed",56,"Amivantamab monotherapy",2,1474,"Amivantamab","1","",14,3,"","",TRUE,"Cont.","14.Amivantamab;14.Amivantamab;","14.amivantamab;14.amivantamab;"
"97.57.1475.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, platinum-exposed",57,"Mobocertinib monotherapy",1,1475,"Mobocertinib","1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28","",28,3,"","",TRUE,"Cont.","1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;1.Mobocertinib;","1.mobocertinib;1.mobocertinib;"
"97.57.1477.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",57,"Apatinib & Gefitinib",1,1477,"Apatinib","1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28","",28,3,"","",TRUE,"Cont.","1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;1.Apatinib;0.Gefitinib;","1.apatinib;0.gefitinib;"
"97.57.1478.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",57,"Aumolertinib monotherapy",1,1478,"Aumolertinib","1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28","",28,3,"","",TRUE,"Cont.","1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;1.Aumolertinib;","1.aumolertinib;1.aumolertinib;"
"97.57.1480.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",57,"Carboplatin & Gemcitabine (GCb)",1,1480,"Carboplatin","1","",28,3,"","",TRUE,"Cont.","21.Carboplatin;0.Gemcitabine;7.Gemcitabine;21.Carboplatin;0.Gemcitabine;7.Gemcitabine;","21.carboplatin;0.gemcitabine;7.gemcitabine;"
"97.57.1481.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",57,"Carboplatin & Gemcitabine/Erlotinib",1,1481,"Carboplatin","1","",28,3,"","",FALSE,"4","1.Carboplatin;0.Carboplatin;0.Gemcitabine;0.Gemcitabine;7.Gemcitabine;0.Gemcitabine;7.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Carboplatin;0.Carboplatin;0.Gemcitabine;0.Gemcitabine;7.Gemcitabine;0.Gemcitabine;7.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;1.Erlotinib;0.Erlotinib;","1.carboplatin;0.carboplatin;0.gemcitabine;0.gemcitabine;7.gemcitabine;0.gemcitabine;7.erlotinib;0.erlotinib;1.erlotinib;0.erlotinib;1.erlotinib;0.erlotinib;1.erlotinib;0.erlotinib;1.erlotinib;0.erlotinib;1.erlotinib;0.erlotinib;1.erlotinib;0.erlotinib;1.erlotinib;0.erlotinib;1.erlotinib;0.erlotinib;1.erlotinib;0.erlotinib;1.erlotinib;0.erlotinib;1.erlotinib;0.erlotinib;1.erlotinib;0.erlotinib;1.erlotinib;0.erlotinib;"
"97.59.1485.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",59,"Cisplatin & Gemcitabine/Erlotinib",1,1485,"Cisplatin","1","",28,3,"","",FALSE,"4","1.Cisplatin;0.Gemcitabine;7.Gemcitabine;7.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Cisplatin;0.Gemcitabine;7.Gemcitabine;7.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;","1.cisplatin;0.gemcitabine;7.gemcitabine;7.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;"
"97.59.1488.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",59,"Dacomitinib monotherapy",1,1488,"Dacomitinib","1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28","",28,3,"","",TRUE,"Cont.","1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;1.Dacomitinib;","1.dacomitinib;1.dacomitinib;"
"97.59.1489.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",59,"Erlotinib monotherapy",1,1489,"Erlotinib","1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21","",21,3,"","",TRUE,"Cont.","1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;","1.erlotinib;1.erlotinib;"
"97.59.1490.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",59,"Erlotinib & Bevacizumab",1,1490,"Bevacizumab","1","",21,3,"","",TRUE,"Cont.","1.Bevacizumab;0.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Bevacizumab;0.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;","1.bevacizumab;0.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;"
"97.59.1491.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",59,"Erlotinib & Ramucirumab",1,1491,"Erlotinib","1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14","",14,3,"","",TRUE,"Cont.","1.Erlotinib;0.Ramucirumab;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;0.Ramucirumab;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;1.Erlotinib;","1.erlotinib;0.ramucirumab;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;1.erlotinib;"
"97.59.1492.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",59,"Furmonertinib monotherapy",1,1492,"Furmonertinib","1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21","",21,3,"","",TRUE,"Cont.","1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;1.Furmonertinib;","1.furmonertinib;1.furmonertinib;"
"97.59.1493.1","Thoraic Oncology","Non-small cell lung cancer, EGFR-mutated",97,"Advanced or metastatic disease, EGFR inhibitor-naive",59,"GCP",1,1493,"Carboplatin","1","",21,3,"","",TRUE,"Cont.","1.Carboplatin;0.Gefitinib;0.Pemetrexed;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Carboplatin;0.Gefitinib;0.Pemetrexed;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;1.Gefitinib;","1.carboplatin;0.gefitinib;0.pemetrexed;1.gefitinib;1.gefitinib;1.gefitinib;1.gefitinib;1.gefitinib;1.gefitinib;1.gefitinib;1.gefitinib;1.gefitinib;1.gefitinib;1.gefitinib;1.gefitinib;1.gefitinib;1.gefitinib;1.gefitinib;1.gefitinib;1.gefitinib;1.gefitinib;1.gefitinib;1.gefitinib;"
